ACCDDATE,ACCDYEAR,ACCDNMBR,ACCDTIME,DAYNMBR,Weekend,Fishnet_ID
2/14/2012,2012,120202250,203,TUE,0,92
5/1/2013,2013,130500116,1945,WED,0,93
3/30/2012,2012,120305975,2146,FRI,1,93
12/26/2010,2010,101205881,119,SUN,1,93
6/26/2012,2012,120605866,150,TUE,0,93
3/31/2012,2012,120305972,1307,SAT,1,93
11/4/2010,2010,101109417,0,THU,0,93
9/2/2012,2012,120909452,2154,SUN,1,93
4/12/2011,2011,110401182,730,TUE,0,93
9/13/2010,2010,100901394,1955,MON,0,93
4/30/2013,2013,130406358,2125,TUE,0,93
4/3/2010,2010,100400007,324,SAT,1,93
10/8/2014,2014,141001058,1744,WED,0,93
10/13/2013,2013,131001875,1908,SUN,1,93
8/7/2011,2011,110800614,253,SUN,1,93
10/30/2010,2010,101005881,14,SAT,1,93
10/31/2010,2010,101005886,146,SUN,1,93
3/17/2010,2010,100301931,1622,WED,0,93
5/25/2011,2011,110504760,2308,WED,0,93
1/11/2013,2013,130101724,210,FRI,0,93
12/20/2012,2012,121205924,2336,THU,0,93
2/21/2010,2010,100203754,2121,SUN,1,93
10/17/2013,2013,131003311,1844,THU,0,93
6/17/2011,2011,110602933,1940,FRI,1,93
11/7/2011,2011,111101177,720,MON,0,93
4/7/2012,2012,120400419,236,SAT,1,94
4/9/2011,2011,110400638,2213,SAT,1,94
10/7/2012,2012,121000756,2312,SUN,1,94
4/18/2010,2010,100401529,1915,SUN,1,94
5/9/2014,2014,140501107,1911,FRI,1,94
8/4/2011,2011,110800325,54,THU,0,94
11/30/2014,2014,141111360,341,SUN,1,94
7/3/2014,2014,140700108,1904,THU,0,95
3/5/2011,2011,110300403,353,SAT,1,95
9/28/2013,2013,130907885,40,SAT,1,95
3/5/2010,2010,100300212,58,FRI,0,95
10/22/2010,2010,101003406,403,FRI,0,95
1/13/2013,2013,130103488,2,SUN,1,95
1/1/2013,2013,130100001,315,TUE,0,95
8/17/2013,2013,130802676,501,SAT,1,95
2/12/2012,2012,120201097,336,SUN,1,95
7/2/2011,2011,110700009,653,SAT,1,95
7/26/2011,2011,110705402,2132,TUE,0,95
7/12/2011,2011,110703760,1849,TUE,0,95
9/14/2013,2013,130902145,501,SAT,1,95
8/20/2012,2012,120803781,1109,MON,0,96
11/5/2011,2011,111111410,2300,SAT,1,96
5/22/2011,2011,110509269,504,SUN,1,96
10/7/2012,2012,121002337,348,SUN,1,96
12/12/2013,2013,131204064,107,THU,0,96
9/2/2013,2013,130903046,306,MON,1,96
4/21/2013,2013,130404613,342,SUN,1,96
7/6/2012,2012,120700924,2252,FRI,1,96
3/18/2010,2010,100305944,141,THU,0,96
12/25/2014,2014,141207788,201,THU,0,96
6/11/2014,2014,140602025,1114,WED,0,96
7/14/2013,2013,130702524,428,SUN,1,96
8/23/2012,2012,120805283,100,THU,0,96
7/18/2014,2014,140704004,124,FRI,0,96
4/6/2014,2014,140400704,1120,SUN,1,96
9/29/2012,2012,120907738,1412,SAT,1,96
8/15/2011,2011,110802488,2144,MON,0,96
9/22/2012,2012,120906143,2045,SAT,1,96
11/29/2014,2014,141112077,1650,SAT,1,96
1/1/2014,2014,140100329,410,WED,0,96
12/30/2010,2010,101210059,432,THU,0,96
12/31/2012,2012,121210278,2321,MON,0,96
9/3/2011,2011,110907144,317,SAT,1,97
4/21/2014,2014,140403975,1207,MON,0,97
10/11/2012,2012,121002293,1911,THU,0,97
2/14/2010,2010,100209172,1851,SUN,1,97
8/1/2010,2010,100806316,2226,SUN,1,97
8/1/2011,2011,110808149,1622,MON,0,97
12/10/2012,2012,121200950,315,MON,1,97
9/4/2014,2014,140900528,1729,THU,0,97
9/4/2014,2014,140900529,1729,THU,0,97
12/20/2010,2010,101212675,648,MON,0,97
5/17/2014,2014,140502923,2108,SAT,1,97
2/18/2013,2013,130204810,219,MON,1,97
5/29/2011,2011,110509658,2206,SUN,1,97
12/8/2011,2011,111202477,2259,THU,0,97
12/11/2010,2010,101212510,151,SAT,1,97
4/4/2010,2010,100406742,120,SUN,1,97
11/21/2013,2013,131106261,14,THU,0,97
10/24/2010,2010,101011343,229,SUN,1,97
11/15/2011,2011,111103959,55,TUE,0,97
2/5/2014,2014,140200553,1258,WED,0,97
8/11/2012,2012,120801374,535,SAT,1,97
7/9/2011,2011,110708693,124,SAT,1,97
11/27/2011,2011,111108706,409,SUN,1,97
10/26/2012,2012,121007572,205,FRI,0,97
11/23/2013,2013,131107531,2308,SAT,1,97
10/24/2012,2012,121006355,2208,WED,0,97
8/20/2012,2012,120803063,5,MON,1,97
2/12/2011,2011,110209440,209,SAT,1,97
6/16/2013,2013,130602675,310,SUN,1,97
8/12/2011,2011,110808305,1807,FRI,1,97
12/22/2011,2011,111212208,16,THU,0,97
11/9/2010,2010,101110336,237,TUE,0,97
1/16/2011,2011,110111037,1929,SUN,1,97
3/13/2010,2010,100306729,2348,SAT,1,97
5/10/2012,2012,120501797,1720,THU,0,97
12/14/2014,2014,141203061,128,SUN,1,97
8/20/2010,2010,100808679,2335,FRI,1,97
11/1/2014,2014,141100467,220,SAT,1,97
1/26/2014,2014,140110391,1701,SUN,1,97
12/20/2014,2014,141206153,609,SAT,1,97
10/13/2013,2013,131004708,331,SUN,1,97
1/1/2014,2014,140101316,327,WED,0,97
12/24/2010,2010,101206145,1810,FRI,1,97
10/18/2013,2013,131004709,2055,FRI,1,97
1/22/2011,2011,110105832,1840,SAT,1,97
8/10/2013,2013,130802564,2119,SAT,1,97
12/22/2012,2012,121207855,2139,SAT,1,97
1/23/2014,2014,140108797,14,THU,0,97
9/21/2014,2014,140905868,2242,SUN,1,97
8/7/2011,2011,110800804,5,SUN,1,97
1/18/2013,2013,130104609,1530,FRI,0,97
7/19/2010,2010,100702991,1754,MON,0,97
7/17/2010,2010,100702989,2154,SAT,1,97
5/21/2011,2011,110505134,2231,SAT,1,97
7/28/2010,2010,100704996,1245,WED,0,97
10/21/2013,2013,131005680,1804,MON,0,97
11/30/2013,2013,131111155,224,SAT,1,97
3/18/2012,2012,120304170,440,SUN,1,97
10/11/2014,2014,141007440,1900,SAT,1,99
4/19/2013,2013,130404268,115,FRI,0,99
9/9/2014,2014,140901512,602,TUE,0,99
9/2/2011,2011,110901178,1835,FRI,1,99
3/2/2012,2012,120301154,1735,FRI,0,99
3/9/2013,2013,130301225,330,SAT,1,99
4/17/2011,2011,110402952,2134,SUN,1,99
9/14/2012,2012,120903633,1525,FRI,0,99
9/6/2012,2012,120903512,1555,THU,0,99
9/17/2010,2010,100902322,215,FRI,0,99
8/18/2014,2014,140806349,2235,MON,0,100
5/21/2014,2014,140505372,2129,WED,0,101
9/15/2012,2012,120902774,1000,SAT,1,101
11/25/2012,2012,121112506,205,SUN,1,101
8/1/2010,2010,100805529,240,SUN,1,102
7/12/2014,2014,140706550,2321,SAT,1,102
1/9/2010,2010,100105223,1046,SAT,1,102
2/24/2013,2013,130206864,255,SUN,1,102
3/27/2010,2010,100305126,100,SAT,1,102
2/22/2011,2011,110207973,2125,TUE,0,102
1/20/2013,2013,130106395,300,SUN,1,102
10/14/2012,2012,121009717,35,SUN,1,106
6/6/2014,2014,140604876,1755,FRI,0,106
7/16/2013,2013,130708570,1800,TUE,0,110
12/31/2013,2013,131212610,1820,TUE,0,112
11/25/2012,2012,121109302,1631,SUN,1,113
10/24/2012,2012,121007817,2151,WED,0,113
1/31/2011,2011,110109454,2235,MON,0,113
6/8/2013,2013,130601730,130,SAT,1,113
12/7/2011,2011,111201470,1045,WED,0,113
3/4/2011,2011,110307244,1255,FRI,0,114
6/19/2011,2011,110609070,230,SUN,1,114
10/17/2013,2013,131003597,120,THU,0,115
7/11/2011,2011,110701924,651,MON,0,115
6/29/2010,2010,100606379,1725,TUE,0,115
8/7/2012,2012,120800810,454,TUE,0,115
1/27/2012,2012,120109123,1142,FRI,0,115
8/20/2011,2011,110803876,232,SAT,1,115
10/5/2012,2012,121001745,2305,FRI,1,115
9/26/2014,2014,140907789,237,FRI,0,115
10/23/2011,2011,111005277,245,SUN,1,115
4/3/2014,2014,140404251,114,THU,0,115
9/4/2011,2011,110908563,11,SUN,1,115
12/10/2010,2010,101201762,218,FRI,0,115
3/4/2012,2012,120302194,220,SUN,1,115
3/2/2012,2012,120302196,216,FRI,0,115
5/11/2013,2013,130502266,1953,SAT,1,115
5/11/2012,2012,120502867,114,FRI,0,115
3/26/2011,2011,110305999,226,SAT,1,115
10/11/2013,2013,131002316,2351,FRI,1,115
2/18/2012,2012,120204541,219,SAT,1,115
11/21/2010,2010,101105112,52,SUN,1,115
9/6/2010,2010,100900453,1614,MON,0,115
3/14/2014,2014,140304515,2326,FRI,1,115
9/27/2013,2013,130906832,1607,FRI,0,115
1/17/2011,2011,110104045,2159,MON,0,115
10/24/2011,2011,111005276,250,MON,1,115
9/4/2010,2010,100900457,130,SAT,1,115
3/4/2012,2012,120302193,217,SUN,1,115
10/4/2010,2010,101000610,219,MON,1,115
11/24/2010,2010,101107493,2034,WED,0,115
11/16/2013,2013,131107224,150,SAT,1,115
3/2/2012,2012,120301026,220,FRI,0,115
10/6/2012,2012,121001742,2316,SAT,1,115
4/19/2012,2012,120404028,2327,THU,0,115
9/25/2010,2010,100904330,929,SAT,1,115
7/6/2012,2012,120701532,145,FRI,0,115
5/12/2010,2010,100501562,2305,WED,0,115
3/26/2011,2011,110308622,319,SAT,1,115
2/23/2014,2014,140206923,111,SUN,1,115
6/29/2010,2010,100606380,1725,TUE,0,115
12/25/2012,2012,121205980,1850,TUE,0,115
4/29/2013,2013,130408047,2124,MON,0,115
12/20/2012,2012,121205978,42,THU,0,115
9/12/2014,2014,140902499,1150,FRI,0,115
5/4/2010,2010,100500367,2310,TUE,0,115
5/5/2013,2013,130506124,2245,SUN,1,115
3/23/2011,2011,110305565,1906,WED,0,116
12/29/2012,2012,121210081,244,SAT,1,116
12/2/2011,2011,111210286,2355,FRI,1,116
6/15/2011,2011,110609739,520,WED,0,116
7/22/2012,2012,120707283,107,SUN,1,116
2/5/2010,2010,100207827,53,FRI,0,116
12/11/2010,2010,101211635,35,SAT,1,116
12/18/2010,2010,101213069,5,SAT,1,116
2/14/2010,2010,100207913,230,SUN,1,116
3/31/2014,2014,140309467,1659,MON,0,117
8/9/2012,2012,120803987,1955,THU,0,117
4/11/2010,2010,100405510,1742,SUN,1,117
11/24/2014,2014,141114258,1250,MON,0,118
3/5/2011,2011,110304301,1824,SAT,1,118
6/1/2012,2012,120600453,2338,FRI,1,119
2/27/2010,2010,100209996,2101,SAT,1,119
3/18/2012,2012,120306225,100,SUN,1,119
12/27/2014,2014,141209580,1432,SAT,1,119
5/29/2010,2010,100510073,1919,SAT,1,119
9/19/2010,2010,100908852,29,SUN,1,119
1/10/2010,2010,100107734,1600,SUN,1,120
11/20/2011,2011,111107448,1853,SUN,1,120
10/6/2011,2011,111000704,37,THU,0,120
7/20/2014,2014,140708193,38,SUN,1,120
4/5/2012,2012,120401085,1440,THU,0,120
8/9/2012,2012,120802139,205,THU,0,120
1/14/2012,2012,120103373,1634,SAT,1,120
7/7/2014,2014,140701696,1840,MON,0,120
12/22/2011,2011,111208657,130,THU,0,120
7/26/2014,2014,140708552,2325,SAT,1,121
4/7/2013,2013,130404584,2225,SUN,1,122
8/13/2011,2011,110802493,150,SAT,1,122
1/16/2012,2012,120106182,136,MON,1,122
6/2/2011,2011,110601002,210,THU,0,122
11/28/2010,2010,101112289,1845,SUN,1,122
11/2/2010,2010,101103563,320,TUE,0,122
2/23/2011,2011,110207766,2045,WED,0,123
9/10/2010,2010,100906363,1800,FRI,1,123
9/25/2010,2010,100907788,1908,SAT,1,123
8/21/2010,2010,100808608,2215,SAT,1,123
9/21/2010,2010,100907785,1059,TUE,0,123
10/31/2010,2010,101011187,255,SUN,1,123
6/24/2010,2010,100607955,0,THU,0,123
7/22/2013,2013,130706110,222,MON,1,123
9/30/2012,2012,120909044,1944,SUN,1,123
2/12/2010,2010,100207448,1800,TUE,0,124
3/24/2013,2013,130309472,536,SUN,1,125
2/5/2012,2012,120203839,2233,SUN,1,125
3/10/2013,2013,130309000,17,SUN,1,125
1/25/2014,2014,140112015,208,SAT,1,125
1/28/2012,2012,120110759,2312,SAT,1,125
6/27/2014,2014,140608047,300,FRI,0,125
10/31/2010,2010,101010480,1700,SUN,1,125
4/13/2010,2010,100405502,2300,TUE,0,125
11/27/2012,2012,121111462,1634,TUE,0,125
3/15/2014,2014,140303789,218,SAT,1,125
10/19/2014,2014,141007377,238,SUN,1,125
10/15/2010,2010,101008988,1805,FRI,1,125
6/30/2010,2010,100609063,2149,WED,0,125
9/30/2014,2014,140908833,1734,TUE,0,126
11/14/2010,2010,101110386,2311,SUN,1,126
12/8/2012,2012,121201315,105,SAT,1,126
11/5/2011,2011,111102141,302,SAT,1,126
1/19/2013,2013,130111101,2335,SAT,1,126
4/26/2014,2014,140406848,2140,SAT,1,126
2/24/2013,2013,130211496,1830,SUN,1,126
6/19/2010,2010,100607239,1014,SAT,1,126
9/26/2010,2010,100908838,0,SUN,1,126
12/31/2013,2013,131214186,2105,TUE,0,126
5/22/2011,2011,110506621,1653,SUN,1,126
3/5/2010,2010,100302103,305,FRI,0,126
3/5/2011,2011,110303300,128,SAT,1,126
10/19/2011,2011,111005046,1845,WED,0,126
10/13/2013,2013,131008076,1259,SUN,1,126
12/20/2013,2013,131211273,2133,FRI,1,126
5/12/2013,2013,130506436,32,SUN,1,126
7/13/2014,2014,140702756,100,SUN,1,127
10/29/2011,2011,111008884,2359,SAT,1,128
11/7/2014,2014,141102911,35,FRI,0,128
1/1/2010,2010,100104113,459,FRI,0,128
7/10/2012,2012,120707158,2105,TUE,0,128
5/20/2011,2011,110505072,230,FRI,0,128
2/27/2011,2011,110208619,40,SUN,1,128
11/8/2014,2014,141103434,2400,SAT,1,128
3/22/2014,2014,140306721,254,SAT,1,128
4/18/2014,2014,140404897,114,FRI,0,130
1/14/2013,2013,130107788,1855,MON,0,130
10/7/2011,2011,111001500,1645,FRI,0,131
3/24/2013,2013,130308047,2148,SUN,1,131
8/8/2012,2012,120801421,2059,WED,0,131
3/26/2011,2011,110307585,1057,SAT,1,131
3/15/2012,2012,120303490,2115,THU,0,132
5/20/2012,2012,120503663,2250,SUN,1,132
1/8/2012,2012,120101818,58,SUN,1,132
10/10/2013,2013,131010709,1936,THU,0,132
10/7/2013,2013,131010708,2227,MON,0,132
9/17/2014,2014,140910520,106,WED,0,132
11/15/2014,2014,141109116,2200,SAT,1,132
9/1/2012,2012,120908892,220,SAT,1,132
2/2/2014,2014,140212411,1855,SUN,1,132
2/26/2011,2011,110210413,2220,SAT,1,132
1/26/2014,2014,140111525,1619,SUN,1,132
8/21/2013,2013,130807505,1430,WED,0,133
8/1/2013,2013,130807504,2216,THU,0,133
2/15/2012,2012,120208490,54,WED,0,133
6/6/2014,2014,140610296,2103,FRI,1,133
6/4/2013,2013,130603620,1756,TUE,0,133
5/16/2010,2010,100509348,1911,SUN,1,133
12/6/2013,2013,131215186,2349,FRI,1,133
12/11/2014,2014,141204394,2132,THU,0,133
5/26/2014,2014,140509903,400,MON,1,133
7/5/2010,2010,100709348,227,MON,1,133
2/25/2011,2011,110210411,1322,FRI,0,133
2/25/2011,2011,110210599,1322,FRI,0,133
8/15/2010,2010,100809346,2347,SUN,1,133
12/5/2010,2010,101212694,1654,SUN,1,133
4/18/2010,2010,100402899,244,SUN,1,133
2/2/2010,2010,100208276,1556,TUE,0,134
7/18/2010,2010,100706997,1655,SUN,1,134
11/19/2013,2013,131112017,1833,TUE,0,134
7/16/2010,2010,100709347,206,FRI,0,134
1/7/2013,2013,130100780,1901,MON,0,134
7/27/2013,2013,130709184,1005,SAT,1,134
4/22/2012,2012,120405091,333,SUN,1,134
2/6/2011,2011,110201197,1642,SUN,1,134
3/30/2013,2013,130307481,653,SAT,1,134
10/6/2013,2013,131009891,1930,SUN,1,134
1/20/2013,2013,130111785,1734,SUN,1,134
7/9/2014,2014,140708746,2010,WED,0,134
11/6/2012,2012,121110889,2032,TUE,0,134
10/5/2013,2013,131007903,2240,SAT,1,134
6/16/2014,2014,140610526,2100,MON,0,135
10/4/2011,2011,111001498,2347,TUE,0,135
1/30/2010,2010,100109755,2335,SAT,1,135
7/3/2014,2014,140803024,337,THU,0,135
4/7/2013,2013,130400781,1732,SUN,1,135
9/5/2011,2011,110909087,2341,MON,0,135
6/25/2010,2010,100606733,100,FRI,0,135
1/1/2011,2011,110100720,415,SAT,1,135
3/13/2013,2013,130305290,215,WED,0,135
2/2/2013,2013,130211332,225,SAT,1,135
8/25/2013,2013,130809727,110,SUN,1,135
5/13/2014,2014,140504375,202,TUE,0,135
6/11/2012,2012,120609440,212,MON,1,136
2/9/2013,2013,130211328,229,SAT,1,136
4/30/2013,2013,130408616,1844,TUE,0,136
5/16/2010,2010,100509291,2343,SUN,1,136
1/22/2010,2010,100109479,2356,FRI,1,136
5/14/2010,2010,100509288,2321,FRI,1,136
1/23/2011,2011,110111809,1247,SUN,1,136
6/26/2011,2011,110609783,309,SUN,1,136
6/15/2010,2010,100609711,1530,TUE,0,136
7/4/2010,2010,100708055,232,SUN,1,136
11/1/2012,2012,121112154,35,THU,0,136
9/18/2011,2011,110909176,103,SUN,1,136
9/5/2014,2014,140904437,2131,FRI,1,136
1/23/2012,2012,120107280,2330,MON,0,136
11/27/2010,2010,101113156,210,SAT,1,136
11/21/2010,2010,101113137,228,SUN,1,136
7/10/2011,2011,110707610,1809,SUN,1,136
2/20/2011,2011,110210584,2205,SUN,1,136
7/23/2011,2011,110709354,217,SAT,1,136
1/11/2012,2012,120111934,200,WED,0,136
1/29/2012,2012,120111945,1114,SUN,1,136
3/17/2011,2011,110308357,2345,THU,0,136
6/13/2011,2011,110609785,2234,MON,0,136
1/22/2012,2012,120111939,1516,SUN,1,136
8/15/2014,2014,140804111,217,FRI,0,136
5/28/2012,2012,120510689,741,MON,0,136
5/22/2011,2011,110508960,158,SUN,1,136
10/11/2014,2014,141009666,1928,SAT,1,136
4/18/2010,2010,100407720,1944,SUN,1,136
1/26/2014,2014,140114074,508,SUN,1,136
7/30/2011,2011,110709561,2248,SAT,1,137
4/5/2010,2010,100402001,2220,MON,0,137
9/8/2012,2012,120901040,304,SAT,1,137
8/12/2012,2012,120801419,353,SUN,1,137
5/2/2012,2012,120500759,1400,WED,0,137
12/24/2011,2011,111210479,1700,SAT,1,137
8/9/2013,2013,130801070,1600,FRI,0,138
7/16/2010,2010,100709134,601,FRI,0,138
12/19/2011,2011,111212432,2149,MON,0,138
8/14/2011,2011,110808352,300,SUN,1,138
3/7/2010,2010,100301190,1439,SUN,1,138
6/6/2014,2014,140603471,527,FRI,0,138
12/6/2014,2014,141200595,1800,SAT,1,139
6/26/2011,2011,110604732,1808,SUN,1,139
10/15/2013,2013,131002249,1605,TUE,0,139
11/11/2011,2011,111102354,2105,FRI,1,139
10/24/2014,2014,141007136,2259,FRI,1,139
6/30/2012,2012,120606991,2316,SAT,1,139
2/13/2011,2011,110202386,453,SUN,1,139
7/3/2011,2011,110700017,2056,SUN,1,139
11/14/2014,2014,141107918,1902,FRI,1,139
8/28/2010,2010,100803647,1546,SAT,1,140
9/19/2010,2010,100902449,1854,SUN,1,140
12/24/2012,2012,121207140,235,MON,1,140
9/16/2012,2012,120902552,1632,SUN,1,140
2/3/2013,2013,130200590,2152,SUN,1,140
9/6/2010,2010,100900247,1552,MON,0,141
6/7/2014,2014,140601036,2255,SAT,1,141
6/27/2012,2012,120606988,459,WED,0,141
7/23/2011,2011,110703914,108,SAT,1,141
1/28/2013,2013,130106995,1911,MON,0,141
11/13/2010,2010,101101912,2219,SAT,1,141
6/1/2012,2012,120600007,2224,FRI,1,141
2/18/2011,2011,110203919,1823,FRI,1,141
12/21/2010,2010,101205865,1924,TUE,0,141
7/13/2012,2012,120701922,2143,FRI,1,141
4/12/2010,2010,100400788,48,MON,1,142
6/8/2014,2014,140601037,150,SUN,1,142
4/15/2010,2010,100401430,628,THU,0,142
3/3/2013,2013,130300007,9,SUN,1,142
9/15/2010,2010,100901750,1538,WED,0,142
11/8/2014,2014,141101258,1608,SAT,1,142
10/12/2013,2013,131001553,1945,SAT,1,142
5/31/2010,2010,100504855,2245,MON,0,142
8/11/2013,2013,130801793,32,SUN,1,142
8/24/2010,2010,100803116,1051,TUE,0,142
2/14/2012,2012,120202251,130,TUE,0,142
5/19/2010,2010,100507910,1747,WED,0,143
11/13/2014,2014,141104638,2302,THU,0,143
11/11/2014,2014,141103239,2242,TUE,0,143
4/27/2010,2010,100404246,2251,TUE,0,143
8/11/2014,2014,140801766,1050,MON,0,143
6/17/2010,2010,100603235,2111,THU,0,143
8/10/2014,2014,140800932,550,SUN,1,144
4/16/2013,2013,130402989,1800,TUE,0,144
5/9/2012,2012,120501336,1816,WED,0,144
11/8/2012,2012,121101336,32,THU,0,144
7/25/2010,2010,100705291,1832,SUN,1,144
2/12/2011,2011,110201956,1926,SAT,1,144
12/4/2011,2011,111200077,1838,SUN,1,144
8/24/2013,2013,130806651,238,SAT,1,144
11/14/2014,2014,141104649,851,FRI,0,144
12/15/2014,2014,141203600,1255,MON,0,144
3/11/2012,2012,120307916,2040,SUN,1,144
5/26/2012,2012,120506522,425,SAT,1,144
11/13/2013,2013,131103199,237,WED,0,144
8/3/2013,2013,130800899,1910,SAT,1,144
9/4/2014,2014,140900260,252,THU,0,144
6/16/2012,2012,120603103,1106,SAT,1,144
6/16/2012,2012,120603102,1104,SAT,1,144
6/7/2013,2013,130602199,300,FRI,0,144
8/22/2013,2013,130804630,224,THU,0,144
6/10/2012,2012,120602203,38,SUN,1,144
5/18/2011,2011,110503660,20,WED,0,144
10/30/2010,2010,101006665,503,SAT,1,144
3/29/2012,2012,120305973,2244,THU,0,144
3/16/2013,2013,130302780,222,SAT,1,144
10/1/2010,2010,101000015,318,FRI,0,144
2/5/2011,2011,110200393,245,SAT,1,144
8/13/2012,2012,120801838,1639,MON,0,144
5/23/2012,2012,120506582,442,WED,0,144
11/7/2014,2014,141102358,1034,FRI,0,144
4/29/2012,2012,120405757,1425,SUN,1,144
5/21/2011,2011,110504753,226,SAT,1,144
11/4/2012,2012,121100326,1421,SUN,1,144
10/12/2011,2011,111001581,1535,WED,0,144
12/19/2013,2013,131206315,103,THU,0,144
10/23/2011,2011,111004018,155,SUN,1,144
9/7/2014,2014,140900732,1712,SUN,1,144
10/27/2012,2012,121006768,524,SAT,1,144
9/13/2013,2013,130901896,1908,FRI,1,144
6/8/2010,2010,100600649,119,TUE,0,144
5/28/2010,2010,100504274,38,FRI,0,144
8/24/2013,2013,130806652,349,SAT,1,144
3/22/2011,2011,110303767,2140,TUE,0,144
6/25/2012,2012,120605651,1807,MON,0,145
12/2/2011,2011,111200175,1730,FRI,0,145
5/22/2010,2010,100503032,344,SAT,1,145
1/8/2011,2011,110110858,2223,SAT,1,145
4/4/2014,2014,140400214,1447,FRI,0,145
8/5/2014,2014,140803726,1304,TUE,0,145
11/7/2014,2014,141102299,1632,FRI,0,145
12/31/2012,2012,121207712,1700,MON,0,145
3/26/2012,2012,120305286,2007,MON,0,145
11/16/2010,2010,101110818,1846,TUE,0,145
5/6/2012,2012,120500352,2352,SUN,1,145
2/28/2012,2012,120208073,2254,TUE,0,145
1/13/2012,2012,120102488,101,FRI,0,145
11/13/2010,2010,101110581,232,SAT,1,145
10/26/2012,2012,121006346,1841,FRI,1,145
6/12/2011,2011,110609659,25,SUN,1,145
1/3/2011,2011,110108429,2102,MON,0,145
10/3/2010,2010,101007460,2221,SUN,1,145
12/25/2010,2010,101213748,1846,SAT,1,145
8/10/2014,2014,140801519,225,SUN,1,145
11/2/2014,2014,141101523,2353,SUN,1,145
11/25/2012,2012,121106158,228,SUN,1,145
7/26/2013,2013,130705668,150,FRI,0,145
12/29/2011,2011,111206955,248,THU,0,145
12/30/2011,2011,111206957,110,FRI,0,145
2/28/2012,2012,120209113,4,TUE,0,145
7/10/2010,2010,100708172,2359,SAT,1,145
10/16/2011,2011,111010923,1455,SUN,1,145
8/14/2010,2010,100807458,2032,SAT,1,145
6/26/2011,2011,110609921,1644,SUN,1,145
5/13/2014,2014,140502375,1939,TUE,0,145
7/21/2014,2014,140704480,0,MON,1,145
9/8/2014,2014,140901450,2243,MON,0,145
4/14/2011,2011,110407351,1946,THU,0,145
5/26/2010,2010,100509025,1453,WED,0,145
1/14/2012,2012,120102490,230,SAT,1,145
10/6/2013,2013,131000332,2250,SUN,1,145
8/4/2012,2012,120800189,721,SAT,1,145
8/24/2011,2011,110809097,1837,WED,0,145
8/20/2010,2010,100808678,2352,FRI,1,145
1/4/2013,2013,130100150,306,FRI,0,145
9/18/2011,2011,110909365,2206,SUN,1,145
9/9/2012,2012,120904617,2130,SUN,1,145
6/20/2010,2010,100608381,27,SUN,1,145
1/16/2014,2014,140106523,2115,THU,0,145
8/1/2010,2010,100806322,52,SUN,1,145
4/14/2012,2012,120407861,951,SAT,1,145
9/23/2011,2011,110907397,2312,FRI,1,145
4/5/2012,2012,120400489,2342,THU,0,145
3/7/2012,2012,120302905,252,WED,0,145
12/23/2011,2011,111212217,2313,FRI,1,145
5/21/2011,2011,110509261,45,SAT,1,145
8/13/2012,2012,120801369,210,MON,1,145
10/3/2011,2011,111009058,1749,MON,0,145
2/27/2010,2010,100209693,238,SAT,1,145
6/7/2012,2012,120603092,2318,THU,0,145
1/16/2014,2014,140114928,205,THU,0,145
1/12/2013,2013,130101903,2343,SAT,1,145
12/28/2012,2012,121206845,208,FRI,0,145
3/9/2013,2013,130304322,130,SAT,1,145
6/15/2014,2014,140602782,1318,SUN,1,145
2/26/2011,2011,110210902,6,SAT,1,145
5/4/2012,2012,120500354,1433,FRI,0,145
11/17/2012,2012,121103994,247,SAT,1,145
9/11/2010,2010,100900937,1834,SAT,1,145
1/18/2013,2013,130110445,2112,FRI,1,145
8/10/2012,2012,120803567,2352,FRI,1,145
9/16/2012,2012,120902366,1933,SUN,1,145
9/5/2013,2013,130900717,1343,THU,0,145
11/7/2013,2013,131102412,218,THU,0,145
4/19/2013,2013,130404609,2030,FRI,1,145
1/1/2011,2011,110100884,239,SAT,1,145
11/28/2014,2014,141113249,2214,FRI,1,145
12/3/2010,2010,101200691,2140,FRI,1,145
7/12/2014,2014,140702118,2105,SAT,1,145
1/2/2012,2012,120100003,6,MON,1,145
11/16/2012,2012,121103988,1630,FRI,0,145
9/28/2014,2014,140906381,1345,SUN,1,145
9/26/2014,2014,140906379,103,FRI,0,145
8/25/2012,2012,120805096,327,SAT,1,145
7/18/2010,2010,100701936,1706,SUN,1,145
3/13/2010,2010,100301030,122,SAT,1,145
12/5/2014,2014,141201074,2211,FRI,1,145
1/17/2014,2014,140104351,1750,FRI,0,145
1/17/2014,2014,140104352,1750,FRI,0,145
1/17/2014,2014,140104355,1750,FRI,0,145
8/15/2012,2012,120802350,1334,WED,0,145
